"NPI","Provider Secondary Practice Location Address- Address Line 1","Provider Secondary Practice Location Address-  Address Line 2","Provider Secondary Practice Location Address - City Name","Provider Secondary Practice Location Address - State Name","Provider Secondary Practice Location Address - Postal Code","Provider Secondary Practice Location Address - Country Code (If outside U.S.)","Provider Secondary Practice Location Address - Telephone Number","Provider Secondary Practice Location Address - Telephone Extension","Provider Practice Location Address - Fax Number"
"1275833915","9201 E Mountain View Rd Ste 115","","Scottsdale","AZ","852585140","US","6233009011","",""
"1275833915","9965 N 95th St Ste 105","","Scottsdale","AZ","852584594","US","4806298390","",""
"1275833915","9700 N 91st St Ste B108","","Scottsdale","AZ","852585036","US","4805876550","",""
"1275833915","9202 N 2nd St","","Phoenix","AZ","850202458","US","4805830500","",""
"1275833915","9250 W Thomas Rd Ste 300","","Phoenix","AZ","850373384","US","6023861100","",""
"1275833915","9250 N 3rd St Ste 2030","","Phoenix","AZ","850202407","US","6027860200","",""
"1275833915","9201 E Mountain View Rd Ste 120","","Scottsdale","AZ","852585140","US","6233009011","",""
"1275833915","9250 N 3rd St Ste 2015","","Phoenix","AZ","850202404","US","6027860030","",""
"1275833915","5316 E Shea Blvd Ste 100","","Scottsdale","AZ","852544717","US","4802463000","","4802463100"
"1275833915","4902 E Shea Blvd Ste 101","","Scottsdale","AZ","852544184","US","6236831000","",""
"1275833915","19646 N 27th Ave Ste 201","","Phoenix","AZ","850274026","US","6236831000","",""
"1275833915","10250 N 92nd St Ste 307","","Scottsdale","AZ","852584520","US","6236831000","",""
"1275833915","1124 E McKellips Rd Ste 102","","Mesa","AZ","852032766","US","6236831100","",""
"1275833915","7301 E 2nd St Ste 210","","Scottsdale","AZ","852515620","US","4805344515","",""
"1275833915","16840 W Waddell Rd Ste 110","","Surprise","AZ","853889617","US","6235164400","",""
"1275833915","5010 E Shea Blvd Ste D100","","Scottsdale","AZ","852544617","US","4805344516","",""
"1275833915","18404 N Tatum Blvd Ste 101C","","Phoenix","AZ","850321511","US","6236838000","",""
"1275833915","19636 N 27th Ave Ste 306","","Phoenix","AZ","850274019","US","4808827465","",""
"1275833915","19636 N 27th Ave Ste 204","","Phoenix","AZ","850274023","US","4808827465","",""
"1275833915","4444 N 32nd St Ste 120","","Phoenix","AZ","850183956","US","4807185072","",""
"1275833915","1515 E Bethany Home Rd Ste 120A","","Phoenix","AZ","850142496","US","4807185072","",""
"1275833915","19646 N 27th Ave Ste 408","","Phoenix","AZ","850274028","US","4807185072","",""
"1275833915","9250 N 3rd St Ste 2015","","Phoenix","AZ","850202404","US","4808827750","",""
"1275833915","10238 E Hampton Ave Ste 301A","","Mesa","AZ","852093322","US","4803545900","",""
"1275833915","1492 S Mill Ave Ste 113","","Tempe","AZ","852815660","US","6025533113","",""
"1275833915","16100 N 71st St Ste 100","","Scottsdale","AZ","852542225","US","6025533113","",""
"1275833915","4545 N Hunt Hwy Rm 109","","Florence","AZ","851326937","US","4803543200","",""
"1275833915","2122 E Highland Ave Ste 300","","Phoenix","AZ","850164744","US","6025533113","",""
"1275833915","1331 N 7th St Ste 190","","Phoenix","AZ","850062701","US","6022340004","",""
"1275833915","10238 E Hampton Ave Ste 301C","","Mesa","AZ","852093322","US","4803543200","",""
"1275833915","15000 N 83rd Ave Unit 210","","Peoria","AZ","853812002","US","6233009011","",""
"1275833915","15000 N 83rd Ave Unit 205","","Peoria","AZ","853812002","US","6026639371","",""
"1275833915","15000 N 83rd Ave Unit 200","","Peoria","AZ","853812002","US","6237800100","",""
"1275833915","15000 N 83rd Ave Unit 305","","Peoria","AZ","853812004","US","6236838000","",""
"1275833915","10290 N 92nd St Ste 100","","Scottsdale","AZ","852584508","US","6235164400","",""
"1275833915","9250 N 3rd St Ste 2035","","Phoenix","AZ","850202407","US","6236838000","",""
"1811241490","711 Executive Pl Fl 3","","Fayetteville","NC","283055193","US","9106153333","",""
"1427561950","4022 E Greenway Rd Ste 11","","Phoenix","AZ","850324733","US","7578493937","",""
"1518502426","2441 E US Highway 377 Ste 104","","Granbury","TX","76049","US","7139554341","","7139554372"
"1114562964","7273 14th Ave Ste 120B","","Sacramento","CA","958203500","US","9163836783","",""
"1891160776","111 W 110th St","","New York","NY","100264281","US","2128652740","","2125376414"
"1750367488","325 Central Ave Ste 200","","Malvern","PA","193553265","US","6106446755","",""
"1750367488","9850 Genesee Ave Ste 770","","LA Jolla","CA","920371232","US","8584535200","",""
"1710160502","79-7199 Mamalahoa Hwy Apt B118","","Holualoa","HI","967259703","US","8083190023","",""
"1366210775","10038 Meadow Way Unit D","","Truckee","CA","961614974","US","9706187672","",""
"1679285050","240 S 40th St","Office of Clinical Affairs-S6A Evans","Philadelphia","PA","191046030","US","2155732588","",""
"1386973477","10520 Wilshire Blvd Apt 706","","Los Angeles","CA","900244596","US","5025967358","",""
"1699365601","2601 E Main St Ste 200","","Ventura","CA","930032801","US","8056437500","","8056437510"
"1871305177","800 E 28th St","","Minneapolis","MN","554073799","US","6128634039","",""
"1194796920","273 White Lake Drive","","Elizabethtown","NC","283376885","US","9108621265","","9108621266"
"1194796920","300A E McKay St","","Elizabethtown","NC","283379037","US","9108625500","","9108625501"
"1750353348","710 Middle Creek Rd","","Sevierville","TN","378625019","US","8654469125","",""
"1750353348","245 Medical Park Dr Fl 3","","Marion","VA","243541100","US","2763783020","",""
"1750353348","58 Carroll St","","Lebanon","VA","24266","US","2768838070","",""
"1003959966","300 Pasteur Dr","","Stanford","CA","943052200","US","6507234000","",""
"1003959966","725 Welch Rd","","Palo Alto","CA","943041601","US","6504978000","",""
"1285381566","6895 Preakness Dr","","Huntington Beach","CA","926481515","US","7148581133","",""
"1699475509","5167 W 111th St","","Alsip","IL","608036021","US","2249986446","",""
"1699475509","3265 N Arlington Heights Rd Ste 304","","Arlington Heights","IL","600041600","US","2244006330","",""
"1699475509","892 S Frontenac St","","Aurora","IL","605043165","US","3312648225","",""
"1699475509","2800 Beverly Dr","","Aurora","IL","605028516","US","8723450003","",""
"1699475509","6860 N Frontage Rd Ste A","","Burr Ridge","IL","605277828","US","3312109210","",""
"1699475509","2762 N Lincoln Ave Unit B","","Chicago","IL","606142425","US","2244851111","",""
"1699475509","3927 W Belmont Ave Ste 106","","Chicago","IL","606185170","US","7202301211","",""
"1699475509","5507 N Cumberland Ave Ste 403","","Chicago","IL","606564753","US","3318085557","",""
"1699475509","1325 W Randolph St","","Chicago","IL","606071513","US","2244851111","",""
"1699475509","3944 N Western Ave","","Chicago","IL","606183736","US","2244851111","",""
"1699475509","240 Commerce Dr Ste F","","Crystal Lake","IL","600143549","US","2243105880","",""
"1699475509","2130 Point Blvd Ste 100","","Elgin","IL","601239209","US","2249226101","",""
"1699475509","2350 Ravine Way Ste 100","","Glenview","IL","600257621","US","2244851111","",""
"1699475509","25 Tower Ct Ste A","","Gurnee","IL","600313318","US","8478738444","",""
"1699475509","712 Essington Rd","","Joliet","IL","604354912","US","3312071818","",""
"1699475509","6540 N Lincoln Ave Ste 200","","Lincolnwood","IL","607123927","US","7202301211","",""
"1699475509","820 Parkview Blvd","","Lombard","IL","601483200","US","3312109210","",""
"1699475509","19150 88th Ave","","Mokena","IL","604488135","US","5126155186","",""
"1699475509","1840 Centre Point Cir Ste 108","","Naperville","IL","605639364","US","3312071818","",""
"1699475509","9570 W 159th St","","Orland Park","IL","604675698","US","2243158600","",""
"1699475509","1023 Station Dr","","Oswego","IL","605435007","US","2243006440","",""
"1699475509","1208 W Northwest Hwy Ste 1216","","Palatine","IL","600671897","US","2242655558","",""
"1699475509","7000 Caton Farm Rd Ste S","","Plainfield","IL","605868123","US","3312071818","",""
"1699475509","1279 Windham Parkway","","Romeoville","IL","60446","US","8722499777","",""
"1699475509","915 National Pkwy Ste 915-60","","Schaumburg","IL","601735348","US","8474433500","",""
"1699475509","8151 183rd St Ste B","","Tinley Park","IL","604876297","US","7086680003","",""
"1699475509","565 Lakeview Pkwy Ste 110","","Vernon Hills","IL","600611839","US","2244851111","",""
"1699475509","191 W North Ave Ste 110","","West Chicago","IL","601856239","US","8473243552","",""
"1699475509","760 Pasquinelli Dr Ste 314","","Westmont","IL","605595537","US","6306182442","",""
"1699475509","220 Gerry Dr","","Wood Dale","IL","601911129","US","8474433500","",""
"1699475509","277 E Carmel Dr","","Carmel","IN","460322609","US","5126155186","",""
"1699475509","10995 Allisonville Rd","","Fishers","IN","460382616","US","5126155186","",""
"1699475509","1040 Greenwood Springs Blvd","","Greenwood","IN","461437975","US","5126155186","",""
"1699475509","8433 Harcourt Rd","","Indianapolis","IN","462602190","US","5126155186","",""
"1699475509","1810 Broad Ripple Ave","","Indianapolis","IN","462202363","US","5126155186","",""
"1699475509","251 W 84th Dr","","Merrillville","IN","464106243","US","5126155186","",""
"1699475509","11355 W 97th Ln","","Saint John","IN","463739601","US","5126155186","",""
"1699475509","11855 Ulysses St NE Ste 120","","Blaine","MN","554343948","US","6122605022","",""
"1699475509","6001 96th Ln N Ste 120","","Brooklyn Park","MN","554454603","US","7633439550","",""
"1699475509","625 E Nicollet Blvd Ste 100","","Burnsville","MN","553376734","US","6123556525","",""
"1699475509","7500 80th St S","","Cottage Grove","MN","550163008","US","5126155186","",""
"1699475509","14852 Scenic Heights Rd Ste 240","","Eden Prairie","MN","553442319","US","7633638899","",""
"1699475509","19685 Pilot Knob Rd Ste 100","","Farmington","MN","550247238","US","6123558865","",""
"1699475509","1000 Boone Ave N Ste 450","","Golden Valley","MN","554274466","US","5126155186","",""
"1699475509","20890 Kenbridge Ct","","Lakeville","MN","550448041","US","6123558865","",""
"1699475509","7001 E Fish Lake Rd","","Maple Grove","MN","553112841","US","6122605022","",""
"1699475509","7755 3rd St N Ste 150","","Oakdale","MN","551285442","US","6123556525","",""
"1699475509","2905 Northwest Blvd Ste 100","","Plymouth","MN","554412605","US","6123558868","",""
"1699475509","3030 Centre Pointe Dr Ste 90","","Roseville","MN","551131112","US","6123558868","",""
"1699475509","1308 Greenwood Ct","","Shakopee","MN","553794452","US","6123556525","",""
"1699475509","5933 Rice Creek Parkway","","Shoreview","MN","55126","US","6122605022","",""
"1699475509","2090 Energy Dr Ste 2094","","Apex","NC","275028722","US","9842291901","","5129570699"
"1699475509","2070 Energy Dr","","Apex","NC","275028722","US","9842291901","","5129570699"
"1699475509","2094 Energy Dr","","Apex","NC","275028722","US","9842291901","",""
"1699475509","2068 Energy Dr Bldg 3","","Apex","NC","275028722","US","9848943313","",""
"1699475509","2049 Energy Dr","","Apex","NC","275023961","US","9848493313","",""
"1699475509","500 Wayland Grove Ln","","Apex","NC","27523","US","3365109990","",""
"1699475509","8000 McChesney Hill Loop","Suites 1101, 1105, 1109, 1113","Apex","NC","27539","US","5126155186","",""
"1699475509","85 E Catawba St","","Belmont","NC","280123351","US","9802234880","",""
"1699475509","7535 Carpenter Fire Station Rd","","Cary","NC","275198968","US","9848493833","",""
"1699475509","13470 Plaza Road Ext","","Charlotte","NC","282158924","US","7049454477","",""
"1699475509","15009 Lancaster Hwy","","Charlotte","NC","282772010","US","9802091661","",""
"1699475509","820 Forest Point Cir Ste 130","","Charlotte","NC","282735793","US","9809877888","",""
"1699475509","13310 S Ridge Dr","","Charlotte","NC","282734961","US","7049458009","",""
"1699475509","3124 Milton Rd Ste 3124C-J","","Charlotte","NC","282155008","US","5126155186","",""
"1699475509","8514 McAlpine Park Dr Ste 100","","Charlotte","NC","282116282","US","5126155186","",""
"1699475509","3000 Latrobe Dr Ste B-C","","Charlotte","NC","282115226","US","5126155186","",""
"1699475509","10925 David Taylor Dr Ste 130","","Charlotte","NC","282620054","US","5126155186","",""
"1699475509","8303 University Exec Park Dr Ste 400","","Charlotte","NC","282623356","US","9805802554","",""
"1699475509","145 Pitts School Rd SW","","Concord","NC","280273916","US","7048005770","",""
"1699475509","4506 S Miami Blvd Ste 100","","Durham","NC","277038001","US","9848495559","",""
"1699475509","1666 South Carolina PL 160","","Fort Mill","NC","29708","US","5126155186","",""
"1699475509","5744 Hilltop Needmore Rd","","Fuquay Varina","NC","275269280","US","5126155186","",""
"1699475509","630 Timber Dr E Ste 110","","Garner","NC","275297881","US","9848493833","",""
"1699475509","620 Timber Dr E Ste 130-160","","Garner","NC","275297878","US","5126155186","",""
"1699475509","6036 W Hwy 74","","Indian Trail","NC","28079","US","7049000054","",""
"1699475509","1150 N Broome St","","Marvin","NC","281739378","US","7049458009","",""
"1699475509","634 River Hwy Ste 300","","Mooresville","NC","281179055","US","7049454477","",""
"1699475509","3131 Rdu Center Dr Ste 135","","Morrisville","NC","275607687","US","9848493833","",""
"1699475509","10223 McIntyre Ridge Rd Ste 107","","Pineville","NC","281347007","US","7045200955","",""
"1699475509","8701 Wadford Dr Ste 100","","Raleigh","NC","276169028","US","9843267227","",""
"1699475509","4101 Doie Cope Rd Ste 110","","Raleigh","NC","276137387","US","5126155186","",""
"1699475509","3100 Highwoods Blvd Ste 115","","Raleigh","NC","276041033","US","9843267227","",""
"1699475509","4901 Leigh Dr","","Raleigh","NC","276162852","US","9843267227","",""
"1699475509","1936 Heritage Branch Rd","","Wake Forest","NC","275877061","US","9843267227","",""
"1699475509","11640 Northpark Dr","","Wake Forest","NC","275875736","US","5126155186","",""
"1699475509","2135 Dana Ave","","Cincinnati","OH","452071313","US","5126155186","",""
"1699475509","4998 Rings Rd","","Dublin","OH","430171518","US","5126155186","",""
"1699475509","690 Morrison Rd","","Gahanna","OH","432305336","US","5126155186","",""
"1699475509","3617 Heritage Club Dr","","Hilliard","OH","430261313","US","5126155186","",""
"1699475509","5655 Hudson Dr","","Hudson","OH","442364451","US","5126155186","",""
"1699475509","4804 Leavitt Rd","","Lorain","OH","440532382","US","5126155186","",""
"1699475509","10250 Sawmill Pkwy","","Powell","OH","430659189","US","5126155186","",""
"1699475509","7332 E Main St","","Reynoldsburg","OH","43068","US","5126155186","",""
"1699475509","1555 S Byrne Rd","","Toledo","OH","436143467","US","5126155186","",""
"1699475509","525 W Chester Pike","","Havertown","PA","190834500","US","5126155186","",""
"1699475509","601 Dresher Rd","","Horsham","PA","190442202","US","5126155186","",""
"1699475509","201 Gibraltar Rd Ste 130","","Horsham","PA","190442332","US","5126155186","",""
"1699475509","2900 Horizon Dr Ste 200","","King Of Prussia","PA","194062651","US","5126155186","",""
"1699475509","176 S Middletown Rd","","Media","PA","190635255","US","5126155186","",""
"1699475509","140 Terry Dr Ste 107","","Newtown","PA","189401896","US","5126155186","",""
"1699475509","1949 Devereaux Ave","","Philadelphia","PA","191493443","US","5126155186","",""
"1699475509","300 Chapel Harbor Dr","","Pittsburgh","PA","152384131","US","5126155186","",""
"1699475509","2581 Washington Rd","","Pittsburgh","PA","152412564","US","5126155186","",""
"1699475509","300 Cedar Ridge Dr","","Pittsburgh","PA","152051132","US","5412615518","",""
"1699475509","14595 Avion Pkwy","","Chantilly","VA","201511122","US","5126155186","",""
"1699475509","516 Innovation Dr","","Chesapeake","VA","233203866","US","5126155186","",""
"1699475509","2476 Nimmo Pkwy","","Virginia Beach","VA","234562545","US","5126155186","",""
"1912655549","16 3rd Street","","Dublin","NC","28332","US","9108623528","",""
"1912655549","107 E Dunham St","","Elizabethtown","NC","283374300","US","9108622122","",""
"1013654656","1531 4th Ct","","Vero Beach","FL","329605819","US","6625875914","",""
"1528708641","350 Boulevard","","Passaic","NJ","070552840","US","9733654300","",""
"1790361301","7855 Walker Dr Ste 20","","Greenbelt","MD","207703221","US","3012494090","",""
"1790361301","11200 Rockville Pike Ste 205","","North Bethesda","MD","208523103","US","3012494090","",""
"1619460144","217 W Cataldo Ave Fl 2","","Spokane","WA","992012217","US","5096242326","",""
